name,address,city_hint,phone,website,rating,reviews,google_maps,source_file
Janine Bräuer Kleintierpraxis (reine Terminpraxis),Krüllsstraße 5,google,030 6912677,http://www.tap.berlin/,4.8,(138),https://www.google.com/maps/place/Janine+Br%C3%A4uer+Kleintierpraxis+%28reine+Terminpraxis%29/data=!4m7!3m6!1s0x47a84fcafc28d597:0xf2a2ef087c66d8bb!8m2!3d52.4921892!4d13.4478362!16s%2Fg%2F11d_ty4td9!19sChIJl9Uo_MpPqEcRu9hmfAjvovI?authuser=0&hl=en&rclk=1,google (1).csv
Kleintierpraxis Dr. med. vet. Tim Krämer,Prenzlauer Promenade 47B,google,030 47304956,http://www.doktor-kraemer.de/,4.6,(158),https://www.google.com/maps/place/Kleintierpraxis+Dr.+med.+vet.+Tim+Kr%C3%A4mer/data=!4m7!3m6!1s0x47a84d8aac464835:0xbd42a1196cdcd086!8m2!3d52.5625608!4d13.42793!16s%2Fg%2F1td_9q8f!19sChIJNUhGrIpNqEcRhtDcbBmhQr0?authuser=0&hl=en&rclk=1,google.csv
Kleintierpraxis Flidais-vet Kreuzberg,Wiener Str. 25,google,030 6181766,https://www.flidais-vet.de/,4.6,(355),https://www.google.com/maps/place/Kleintierpraxis+Flidais-vet+Kreuzberg/data=!4m7!3m6!1s0x47a84e4b4fcb4dcd:0x1a48f0f57b4804b9!8m2!3d52.4969444!4d13.4325!16s%2Fg%2F11bttkq8nz!19sChIJzU3LT0tOqEcRuQRIe_XwSBo?authuser=0&hl=en&rclk=1,google (1).csv
Kleintierpraxis Flidais-vet Kreuzberg,Wiener Str. 25,google,030 6181766,https://www.flidais-vet.de/,4.6,(355),https://www.google.com/maps/place/Kleintierpraxis+Flidais-vet+Kreuzberg/data=!4m7!3m6!1s0x47a84e4b4fcb4dcd:0x1a48f0f57b4804b9!8m2!3d52.4969444!4d13.4325!16s%2Fg%2F11bttkq8nz!19sChIJzU3LT0tOqEcRuQRIe_XwSBo?authuser=0&hl=en&rclk=1,google.csv
Kristina Friedrich-Kehnscherper,Buchholzer Str. 7,google,030 4768661,,4.6,(608),https://www.google.com/maps/place/Kristina+Friedrich-Kehnscherper/data=!4m7!3m6!1s0x47a852611beb44ed:0xbace11d83fecaf93!8m2!3d52.5832991!4d13.4080429!16s%2Fg%2F1hm5rldcb!19sChIJ7UTrG2FSqEcRk6_sP9gRzro?authuser=0&hl=en&rclk=1,google.csv
Miss Dr. Michaela Boxhammer,Blankenburger Str. 102A,google,030 47005550,,4.8,(134),https://www.google.com/maps/place/Miss+Dr.+Michaela+Boxhammer/data=!4m7!3m6!1s0x47a84d8f709f543b:0xee04cf112d576708!8m2!3d52.570496!4d13.442241!16s%2Fg%2F1tx4ncw3!19sChIJO1SfcI9NqEcRCGdXLRHPBO4?authuser=0&hl=en&rclk=1,google.csv
Mobile tierärztliche Praxis für Chiropraktik,Käthe-Niederkirchner-Straße 15,google,0173 6558353,http://www.vet-chiropraktik-berlin.de/,,,https://www.google.com/maps/place/Mobile+tier%C3%A4rztliche+Praxis+f%C3%BCr+Chiropraktik/data=!4m7!3m6!1s0x47a84e0e37f5fa25:0x97088435049697b9!8m2!3d52.5303674!4d13.4318927!16s%2Fg%2F11dxdx693r!19sChIJJfr1Nw5OqEcRuZeWBDWECJc?authuser=0&hl=en&rclk=1,google (1).csv
PRAXIS FÜR KLEINTIERMEDIZIN Janine Lenk • Berlin Pankow,Eschengraben 47,google,030 91203200,http://www.kleintiermedizin-lenk.de/,4.8,(246),https://www.google.com/maps/place/PRAXIS+F%C3%9CR+KLEINTIERMEDIZIN+Janine+Lenk+%E2%80%A2+Berlin+Pankow/data=!4m7!3m6!1s0x47a84df61cad17c1:0x61613dc230136a41!8m2!3d52.5563683!4d13.4246996!16s%2Fg%2F11c2k9vdd3!19sChIJwRetHPZNqEcRQWoTMMI9YWE?authuser=0&hl=en&rclk=1,google.csv
Pet-Station,Kulmer Str. 26,google,030 51058546,http://www.pet-station.de/,4.8,(123),https://www.google.com/maps/place/Pet-Station/data=!4m7!3m6!1s0x47a8503834c7a8f7:0xef4fab72ef1a7364!8m2!3d52.4921297!4d13.3651314!16s%2Fg%2F1tdq9m4_!19sChIJ96jHNDhQqEcRZHMa73KrT-8?authuser=0&hl=en&rclk=1,google (1).csv
PonyHengst Islandpferdezucht,,google,+43 650 4494521,,,,https://www.google.com/maps/place/PonyHengst+Islandpferdezucht/data=!4m7!3m6!1s0x47a84e618b28ba73:0x9d0893d562bf6ae6!8m2!3d51.175807!4d10.4541194!16s%2Fg%2F11bzymvncs!19sChIJc7ooi2FOqEcR5mq_YtWTCJ0?authuser=0&hl=en&rclk=1,google (1).csv
Rafael Tierarztpraxis,Kuglerstraße 6,google,030 4449710,,5.0,(41),https://www.google.com/maps/place/Rafael+Tierarztpraxis/data=!4m7!3m6!1s0x47a852061cadf10f:0xdd8caf11172f4858!8m2!3d52.5524825!4d13.4156162!16s%2Fg%2F11d_txzph6!19sChIJD_GtHAZSqEcRWEgvFxGvjN0?authuser=0&hl=en&rclk=1,google.csv
ReBalance – Mobile Tierphysiotherapie & Osteopathie in Berlin,Büschingstraße 35,google,0176 24851833,https://www.rebalance-berlin.de/,5.0,(6),https://www.google.com/maps/place/ReBalance+%E2%80%93+Mobile+Tierphysiotherapie+%26+Osteopathie+in+Berlin/data=!4m7!3m6!1s0x838723d70df19b69:0x3446ea906e827155!8m2!3d52.5254944!4d13.4291413!16s%2Fg%2F11zj7mf0x2!19sChIJaZvxDdcjh4MRVXGCbpDqRjQ?authuser=0&hl=en&rclk=1,google (1).csv
Rex Tierarztpraxis Berlin-Neukölln,Hermannstraße 227,google,030 91734766,https://www.rex.app/praxen/rex-berlin-neukoelln,4.8,(557),https://www.google.com/maps/place/Rex+Tierarztpraxis+Berlin-Neuk%C3%B6lln/data=!4m7!3m6!1s0x47a84f02117b7aa1:0x8e984c17afbad159!8m2!3d52.4807233!4d13.4258771!16s%2Fg%2F11sk2_b56b!19sChIJoXp7EQJPqEcRWdG6rxdMmI4?authuser=0&hl=en&rclk=1,google (1).csv
Shiferau Biru Haki Tierarztpraxis,Friedenstraße 54,google,030 20053332,,2.4,(5),https://www.google.com/maps/place/Shiferau+Biru+Haki+Tierarztpraxis/data=!4m7!3m6!1s0x47a84e6ad74d8d13:0xbb7b8ed2ed9b02e5!8m2!3d52.5198703!4d13.4380941!16s%2Fg%2F11d_ty1syt!19sChIJE41N12pOqEcR5QKb7dKOe7s?authuser=0&hl=en&rclk=1,google (1).csv
"Stopik C., Marxen I. Dr. Tierärzte",Bayerischer Pl. 2,google,030 34398877,,3.5,(2),"https://www.google.com/maps/place/Stopik+C.,+Marxen+I.+Dr.+Tier%C3%A4rzte/data=!4m7!3m6!1s0x47a8505c14dd0365:0x15732adb0d718965!8m2!3d52.4897318!4d13.3391337!16s%2Fg%2F1vgw_sf8!19sChIJZQPdFFxQqEcRZYlxDdsqcxU?authuser=0&hl=en&rclk=1",google (1).csv
Swetlana Hempel,Rheinsberger Str. 74,google,030 4493433,https://www.tierarztpraxis-hempel.de/,4.9,(62),https://www.google.com/maps/place/Swetlana+Hempel/data=!4m7!3m6!1s0x47a851f0e234d309:0xfa95cf8faf36293f!8m2!3d52.5369406!4d13.3955607!16s%2Fg%2F11hlyn9qr5!19sChIJCdM04vBRqEcRPyk2r4_Plfo?authuser=0&hl=en&rclk=1,google (1).csv
Swetlana Hempel,Rheinsberger Str. 74,google,030 4493433,https://www.tierarztpraxis-hempel.de/,4.9,(62),https://www.google.com/maps/place/Swetlana+Hempel/data=!4m7!3m6!1s0x47a851f0e234d309:0xfa95cf8faf36293f!8m2!3d52.5369406!4d13.3955607!16s%2Fg%2F11hlyn9qr5!19sChIJCdM04vBRqEcRPyk2r4_Plfo?authuser=0&hl=en&rclk=1,google.csv
Sybille Schickert vet,Eichborndamm 267A,google,030 41191600,http://sybille-schickert-vet.9gg.de/,4.7,(281),https://www.google.com/maps/place/Sybille+Schickert+vet/data=!4m7!3m6!1s0x47a853781f714841:0x56f9f263de2ced21!8m2!3d52.5937219!4d13.3283164!16s%2Fg%2F12lrlxxch!19sChIJQUhxH3hTqEcRIe0s3mPy-VY?authuser=0&hl=en&rclk=1,google.csv
"Tierarzt Berlin Prenzlauer Berg, Tierarztpraxis und Tierphysiotherapie Uwe Lenk",Schönfließer Str. 1,google,030 4469769,https://www.tierarztpraxis-lenk.de/,4.7,(746),"https://www.google.com/maps/place/Tierarzt+Berlin+Prenzlauer+Berg,+Tierarztpraxis+und+Tierphysiotherapie+Uwe+Lenk/data=!4m7!3m6!1s0x47a85204e4613689:0x80002afdc49ca4a7!8m2!3d52.5501883!4d13.4083331!16s%2Fg%2F1tqpy8hf!19sChIJiTZh5ARSqEcRp6ScxP0qAIA?authuser=0&hl=en&rclk=1",google.csv
Tierarzt Plus Partner,Wöhlertstraße 12-13,google,030 20977463,https://www.tierarztpluspartner.de/,4.5,(11),https://www.google.com/maps/place/Tierarzt+Plus+Partner/data=!4m7!3m6!1s0x47a850fdbbc4cc7f:0xdf69a52e063baa09!8m2!3d52.5370019!4d13.3790127!16s%2Fg%2F11hzxjbfdn!19sChIJf8zEu_1QqEcRCao7Bi6lad8?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Bräuer (reine Terminpraxis),Krüllsstraße 5,google,030 6912677,http://www.tap.berlin/,4.8,(174),https://www.google.com/maps/place/Tierarztpraxis+Br%C3%A4uer+%28reine+Terminpraxis%29/data=!4m7!3m6!1s0x4165239e27544f39:0x7dcf458d41f35d1e!8m2!3d52.4921892!4d13.4478362!16s%2Fg%2F11b6xch1hf!19sChIJOU9UJ54jZUERHl3zQY1Fz30?authuser=0&hl=en&rclk=1,google (1).csv
"Tierarztpraxis Bärenwiese, Tierarzt Berlin-Wilmersdorf",Uhlandstraße 151,google,030 23362627,https://www.tierarzt-baerenwiese.de/,4.5,(982),"https://www.google.com/maps/place/Tierarztpraxis+B%C3%A4renwiese,+Tierarzt+Berlin-Wilmersdorf/data=!4m7!3m6!1s0x47a850f0c946619d:0x53b9600ffa29d53d!8m2!3d52.4974137!4d13.3248514!16s%2Fg%2F1tk_hr6h!19sChIJnWFGyfBQqEcRPdUp-g9guVM?authuser=0&hl=en&rclk=1",google (1).csv
"Tierarztpraxis Bärenwiese, Tierarzt Berlin-Wilmersdorf",Uhlandstraße 151,google,030 23362627,https://www.tierarzt-baerenwiese.de/,4.5,(982),"https://www.google.com/maps/place/Tierarztpraxis+B%C3%A4renwiese,+Tierarzt+Berlin-Wilmersdorf/data=!4m7!3m6!1s0x47a850f0c946619d:0x53b9600ffa29d53d!8m2!3d52.4974137!4d13.3248514!16s%2Fg%2F1tk_hr6h!19sChIJnWFGyfBQqEcRPdUp-g9guVM?authuser=0&hl=en&rclk=1",google.csv
Tierarztpraxis Diek,Traunsteiner Str. 1,google,030 2142954,https://www.tierarzt-onlineverzeichnis.de/tierarztpraxis/10781-berlin/gudrun-diek/1525/,4.9,(229),https://www.google.com/maps/place/Tierarztpraxis+Diek/data=!4m7!3m6!1s0x416523758ce30617:0x82bb9d8918d93942!8m2!3d52.4930391!4d13.3455028!16s%2Fg%2F1trvkgdk!19sChIJFwbjjHUjZUERQjnZGImdu4I?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Dr. Anita Gräfe,Esmarchstraße 26,google,030 4213630,https://tierarzt-graefe.de/,4.5,(78),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Anita+Gr%C3%A4fe/data=!4m7!3m6!1s0x47a84e0faed85f05:0xcb05ca89d65cbac6!8m2!3d52.5315618!4d13.4306233!16s%2Fg%2F1tkbx7ss!19sChIJBV_Yrg9OqEcRxrpc1onKBcs?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Dr. Anita Gräfe,Esmarchstraße 26,google,030 4213630,https://tierarzt-graefe.de/,4.5,(78),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Anita+Gr%C3%A4fe/data=!4m7!3m6!1s0x47a84e0faed85f05:0xcb05ca89d65cbac6!8m2!3d52.5315618!4d13.4306233!16s%2Fg%2F1tkbx7ss!19sChIJBV_Yrg9OqEcRxrpc1onKBcs?authuser=0&hl=en&rclk=1,google.csv
Tierarztpraxis Dr. Anne Quade,Friedrich-Engels-Straße 29,google,030 4773960,http://www.tierarzt-pankow.com/,4.7,(177),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Anne+Quade/data=!4m7!3m6!1s0x47a8525a186bf317:0x6565a3e51a2611c7!8m2!3d52.5819877!4d13.3922796!16s%2Fg%2F1tfbxhd8!19sChIJF_NrGFpSqEcRxxEmGuWjZWU?authuser=0&hl=en&rclk=1,google.csv
Tierarztpraxis Dr. Dirk Mauch,Elsa-Brändström-Straße 13,google,030 4710133,http://www.elsavet.de/,4.8,(290),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Dirk+Mauch/data=!4m7!3m6!1s0x47a8520c500b86a9:0xb47f87b743d8b356!8m2!3d52.560132!4d13.415531!16s%2Fg%2F1tdzklrb!19sChIJqYYLUAxSqEcRVrPYQ7eHf7Q?authuser=0&hl=en&rclk=1,google.csv
Tierarztpraxis Dr. Heike Hübner,Gasteiner Str. 33,google,030 8618564,http://www.dr-heike-huebner.de/,5.0,(9),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Heike+H%C3%BCbner/data=!4m7!3m6!1s0x47a850f534477365:0x191ce8a30ee4e85!8m2!3d52.4873129!4d13.3260485!16s%2Fg%2F11gbk5nh6h!19sChIJZXNHNPVQqEcRhU7uMIrOkQE?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Dr. Klaus Lendner,Fuggerstraße 22,google,030 7812138,http://www.tierarztpraxis-drlendner.de/,4.7,(94),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Klaus+Lendner/data=!4m7!3m6!1s0x47a850511762fe0f:0x50d5d657e4fcaf85!8m2!3d52.4990878!4d13.3445343!16s%2Fg%2F1hc18hhbc!19sChIJD_5iF1FQqEcRha_85FfW1VA?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Dr. Wolfgang Hoffmann,Wilhelmshavener Str. 64,google,030 3952768,http://www.tierarzt-wh.de/,4.8,(176),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Wolfgang+Hoffmann/data=!4m7!3m6!1s0x47a8510caadb0765:0x7a46839bcc9540e1!8m2!3d52.5285744!4d13.3411832!16s%2Fg%2F1tg673tv!19sChIJZQfbqgxRqEcR4UCVzJuDRno?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Gasteiner Straße,Gasteiner Str. 33,google,030 8618564,http://www.tierarztpraxis-gasteiner-strasse.de/,4.9,(89),https://www.google.com/maps/place/Tierarztpraxis+Gasteiner+Stra%C3%9Fe/data=!4m7!3m6!1s0x47a850f534477365:0x6c6d9d183d1af748!8m2!3d52.4873129!4d13.3260485!16s%2Fg%2F1v_nbk07!19sChIJZXNHNPVQqEcRSPcaPRidbWw?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Hempel,Rheinsberger Str. 74,google,030 4493433,http://www.tierarztpraxis-hempel.de/,4.6,(118),https://www.google.com/maps/place/Tierarztpraxis+Hempel/data=!4m7!3m6!1s0x47a8510f67d1dcd3:0x948429fd788580a8!8m2!3d52.5369406!4d13.3955607!16s%2Fg%2F11j0h41f6m!19sChIJ09zRZw9RqEcRqICFeP0phJQ?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis Hempel,Rheinsberger Str. 74,google,030 4493433,http://www.tierarztpraxis-hempel.de/,4.6,(118),https://www.google.com/maps/place/Tierarztpraxis+Hempel/data=!4m7!3m6!1s0x47a8510f67d1dcd3:0x948429fd788580a8!8m2!3d52.5369406!4d13.3955607!16s%2Fg%2F11j0h41f6m!19sChIJ09zRZw9RqEcRqICFeP0phJQ?authuser=0&hl=en&rclk=1,google.csv
Tierarztpraxis Jana Rafael DVM,Kuglerstraße 6,google,030 4449710,,4.9,(197),https://www.google.com/maps/place/Tierarztpraxis+Jana+Rafael+DVM/data=!4m7!3m6!1s0x47a852061cadf10f:0x152476070f99acfd!8m2!3d52.5524825!4d13.4156162!16s%2Fg%2F11btms2zv_!19sChIJD_GtHAZSqEcR_ayZDwd2JBU?authuser=0&hl=en&rclk=1,google.csv
"Tierarztpraxis Kiezfidel, Mobiler Tierarzt, Hausbesuche, Tierarzt ins Haus Berlin und Brandenburg, Notdienst, Routine Termine",,google,030 4495269,https://tierarztpraxiskiezfidel.com/,3.6,(65),"https://www.google.com/maps/place/Tierarztpraxis+Kiezfidel,+Mobiler+Tierarzt,+Hausbesuche,+Tierarzt+ins+Haus+Berlin+und+Brandenburg,+Notdienst,+Routine+Termine/data=!4m7!3m6!1s0x47a851fe8729b3b5:0x4a8d6f5c30972900!8m2!3d52.45906!4d13.0157992!16s%2Fg%2F1tf01hqv!19sChIJtbMph_5RqEcRACmXMFxvjUo?authuser=0&hl=en&rclk=1",google (1).csv
"Tierarztpraxis am Amalienpark, Dr. Meike Eimers",Breite Str. 2A,google,030 4868702,http://www.tierarztpraxis-amalienpark.de/,4.9,(149),"https://www.google.com/maps/place/Tierarztpraxis+am+Amalienpark,+Dr.+Meike+Eimers/data=!4m7!3m6!1s0x47a8526fad59dd3d:0x943f8033462c14a6!8m2!3d52.5721682!4d13.4136168!16s%2Fg%2F11b7rxk419!19sChIJPd1ZrW9SqEcRphQsRjOAP5Q?authuser=0&hl=en&rclk=1",google.csv
Tierarztpraxis am Bürgerpark,Wilhelm-Kuhr-Straße 2,google,030 48479400,http://www.tierarzt-pankow.de/,4.8,(130),https://www.google.com/maps/place/Tierarztpraxis+am+B%C3%BCrgerpark/data=!4m7!3m6!1s0x47a8526a0b277a85:0x270120f4bde31a8f!8m2!3d52.5694571!4d13.3998919!16s%2Fg%2F1th27f8z!19sChIJhXonC2pSqEcRjxrjvfQgASc?authuser=0&hl=en&rclk=1,google.csv
Tierarztpraxis am Gesundbrunnen - Dr. Till Robl,Stettiner Str. 5,google,030 49766117,https://www.tierarztpraxis-robl.de/,4.8,(238),https://www.google.com/maps/place/Tierarztpraxis+am+Gesundbrunnen+-+Dr.+Till+Robl/data=!4m7!3m6!1s0x47a85223ec9fd5d5:0xe882c6a1934021bd!8m2!3d52.5520654!4d13.3848189!16s%2Fg%2F1tddwt3n!19sChIJ1dWf7CNSqEcRvSFAk6HGgug?authuser=0&hl=en&rclk=1,google.csv
Tierarztpraxis am Hermannplatz,Lucy-Lameck-Straße 1,google,030 6226288,https://www.tierarztpraxis-am-hermannplatz.de/,4.6,(210),https://www.google.com/maps/place/Tierarztpraxis+am+Hermannplatz/data=!4m7!3m6!1s0x41652371ae8ceab3:0xc6a6c0e38e56d223!8m2!3d52.4861475!4d13.4234116!16s%2Fg%2F1tlzz64t!19sChIJs-qMrnEjZUERI9JWjuPApsY?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis am Nollendorfplatz,Nollendorfstraße 20,google,030 2167711,http://www.hund-katze-vogel.de/,4.8,(128),https://www.google.com/maps/place/Tierarztpraxis+am+Nollendorfplatz/data=!4m7!3m6!1s0x47a8504e334c9deb:0xe0e1c7450ff6dd3c!8m2!3d52.497687!4d13.35043!16s%2Fg%2F1th1t22k!19sChIJ651MM05QqEcRPN32D0XH4eA?authuser=0&hl=en&rclk=1,google (1).csv
Tierarztpraxis neko Tiergesundheit,Provinzstraße 47,google,030 54814390,http://www.neko-tiergesundheit.de/,4.8,(141),https://www.google.com/maps/place/Tierarztpraxis+neko+Tiergesundheit/data=!4m7!3m6!1s0x47a85249c8556351:0x63d218bb1ae854aa!8m2!3d52.5688189!4d13.3794826!16s%2Fg%2F11c535h7gm!19sChIJUWNVyElSqEcRqlToGrsY0mM?authuser=0&hl=en&rclk=1,google.csv
Tierbestattungen - Berlin - Pankow - Prenzlauer Promenade,"Reinhard Scupin, Prenzlauer Promenade 143a",google,030 47006835,http://www.berlin-tierbestattung.de/,4.0,(63),https://www.google.com/maps/place/Tierbestattungen+-+Berlin+-+Pankow+-+Prenzlauer+Promenade/data=!4m7!3m6!1s0x47a85275a1cf1095:0xc47aa0d5e927b1d1!8m2!3d52.565465!4d13.4264617!16s%2Fg%2F1ptyk0tzf!19sChIJlRDPoXVSqEcR0bEn6dWgesQ?authuser=0&hl=en&rclk=1,google.csv
"Tierklinik Berlin-Marzahn - Notaufnahme sowie ambulante- und stationäre Behandlung von Hunden, Katzen und Heimtieren",Märkische Allee 258,google,030 9322093,http://www.tierklinik-in-berlin.de/,3.8,"(1,794)","https://www.google.com/maps/place/Tierklinik+Berlin-Marzahn+-+Notaufnahme+sowie+ambulante-+und+station%C3%A4re+Behandlung+von+Hunden,+Katzen+und+Heimtieren/data=!4m7!3m6!1s0x47a84b891c4f6dd5:0x6ef5e03f03229f16!8m2!3d52.55559!4d13.55323!16s%2Fg%2F1td_9q81!19sChIJ1W1PHIlLqEcRFp8iAz_g9W4?authuser=0&hl=en&rclk=1",google.csv
Tiermedizin am Treptower Park,Am Treptower Park 46,google,015560 110554,https://www.tiermedizin-treptower-park.com/,,,https://www.google.com/maps/place/Tiermedizin+am+Treptower+Park/data=!4m7!3m6!1s0x47a84f0022f71d77:0x2b060eaba9e96fee!8m2!3d52.4848621!4d13.4673954!16s%2Fg%2F11yf3z9g79!19sChIJdx33IgBPqEcR7m_pqasOBis?authuser=0&hl=en&rclk=1,google (1).csv
Tierphysiotherapie & -heilpraxis Sabrina Findeisen,Boxhagener Str. 47,google,0176 20174346,https://tierphysioberlin.simplybook.it/,4.9,(68),https://www.google.com/maps/place/Tierphysiotherapie+%26+-heilpraxis+Sabrina+Findeisen/data=!4m7!3m6!1s0x47a84f7e7c59194d:0x1a71fc1a63d4b4c9!8m2!3d52.508728!4d13.4659234!16s%2Fg%2F11kx2j8bdv!19sChIJTRlZfH5PqEcRybTUYxr8cRo?authuser=0&hl=en&rclk=1,google (1).csv
Tierphysiotherapie Mara Polzin,Spittastraße 21,google,,https://tierphysio-marapolzin.de/,5.0,(6),https://www.google.com/maps/place/Tierphysiotherapie+Mara+Polzin/data=!4m7!3m6!1s0x47a84fb239715277:0xb28c3bb2ecb10670!8m2!3d52.5046036!4d13.4793403!16s%2Fg%2F11vrcmt9j2!19sChIJd1JxObJPqEcRcAax7LI7jLI?authuser=0&hl=en&rclk=1,google (1).csv
Tierzahnarzt Uwe Kubelka,Pasewalker Str. 25,google,030 47497532,http://www.vetdent.berlin/,4.9,(221),https://www.google.com/maps/place/Tierzahnarzt+Uwe+Kubelka/data=!4m7!3m6!1s0x47a852869aaf3f5b:0x2fdd7d78f26486bd!8m2!3d52.588179!4d13.4295546!16s%2Fg%2F11c1tmb292!19sChIJWz-vmoZSqEcRvYZk8nh93S8?authuser=0&hl=en&rclk=1,google.csv
Tierärztliche Gemeinschaftspraxis Ute Schäfer & Anita Kapahnke,Goethestraße 17,google,030 49856880,http://www.tierarztpraxis-pankow.de/,4.5,(143),https://www.google.com/maps/place/Tier%C3%A4rztliche+Gemeinschaftspraxis+Ute+Sch%C3%A4fer+%26+Anita+Kapahnke/data=!4m7!3m6!1s0x47a853a8f033f8c9:0xfe03f7e25c8b3168!8m2!3d52.5877995!4d13.3649658!16s%2Fg%2F1v6p7x0s!19sChIJyfgz8KhTqEcRaDGLXOL3A_4?authuser=0&hl=en&rclk=1,google.csv
Tierärztliche Praxis für Augenerkrankungen Dr. Emmelmann & Dr. Fengler,Max-Beer-Str. 7,google,030 2426512,http://www.augentierarzt-berlin.de/,4.4,(259),https://www.google.com/maps/place/Tier%C3%A4rztliche+Praxis+f%C3%BCr+Augenerkrankungen+Dr.+Emmelmann+%26+Dr.+Fengler/data=!4m7!3m6!1s0x47a851e1e7c045c9:0x28f6175d96f1cd6c!8m2!3d52.5252071!4d13.4079611!16s%2Fg%2F1tf7r4v1!19sChIJyUXA5-FRqEcRbM3xll0X9ig?authuser=0&hl=en&rclk=1,google (1).csv
Tierärztliche Praxis für Augenerkrankungen Dr. Emmelmann & Dr. Fengler,Max-Beer-Str. 7,google,030 2426512,http://www.augentierarzt-berlin.de/,4.4,(259),https://www.google.com/maps/place/Tier%C3%A4rztliche+Praxis+f%C3%BCr+Augenerkrankungen+Dr.+Emmelmann+%26+Dr.+Fengler/data=!4m7!3m6!1s0x47a851e1e7c045c9:0x28f6175d96f1cd6c!8m2!3d52.5252071!4d13.4079611!16s%2Fg%2F1tf7r4v1!19sChIJyUXA5-FRqEcRbM3xll0X9ig?authuser=0&hl=en&rclk=1,google.csv
Tierärztliche mobile Gemeinschaftspraxis Schleich & Wiese (GbR),Badensche Str. 44,google,030 67968494,http://www.schleich-wiese.de/kontakt/,4.1,(8),https://www.google.com/maps/place/Tier%C3%A4rztliche+mobile+Gemeinschaftspraxis+Schleich+%26+Wiese+%28GbR%29/data=!4m7!3m6!1s0x47a85060a68eaaab:0xa7871e1546b01c5f!8m2!3d52.4857537!4d13.3340974!16s%2Fg%2F11gjms8h02!19sChIJq6qOpmBQqEcRXxywRhUeh6c?authuser=0&hl=en&rclk=1,google (1).csv
Vet-Doktor,Gipsstraße 5,google,0179 7570485,http://vet-doktor.de/,1.0,(1),https://www.google.com/maps/place/Vet-Doktor/data=!4m7!3m6!1s0x47a851e69eb2c2e9:0x92865c0718ed0dc9!8m2!3d52.5270355!4d13.3996988!16s%2Fg%2F11dxd1y9bl!19sChIJ6cKynuZRqEcRyQ3tGAdchpI?authuser=0&hl=en&rclk=1,google.csv
Veterinary practice Markus Hofmann,"Markus Hofmann, Berliner Str. 11",google,030 4742619,http://www.tierarzt-hofmann.de/,4.9,(324),https://www.google.com/maps/place/Veterinary+practice+Markus+Hofmann/data=!4m7!3m6!1s0x47a8529a341f42df:0x27a6b498e0203220!8m2!3d52.5985375!4d13.4329689!16s%2Fg%2F1tflr0zy!19sChIJ30IfNJpSqEcRIDIg4Ji0pic?authuser=0&hl=en&rclk=1,google.csv
Veterinary practice in Pankow Rosenthal,Hauptstraße 118,google,030 9121069,http://www.tierarzt-rosenthal.de/,4.8,(322),https://www.google.com/maps/place/Veterinary+practice+in+Pankow+Rosenthal/data=!4m7!3m6!1s0x47a85303777b2a17:0xc98702e912d8cadb!8m2!3d52.5982168!4d13.37616!16s%2Fg%2F11bvt0sm00!19sChIJFyp7dwNTqEcR28rYEukCh8k?authuser=0&hl=en&rclk=1,google.csv
Veterinäramt Pankow Haus 6,Fröbelstraße 17,google,,,,,https://www.google.com/maps/place/Veterin%C3%A4ramt+Pankow+Haus+6/data=!4m7!3m6!1s0x47a84d192090d4f5:0xf1276710861b2c6f!8m2!3d52.5405188!4d13.4273402!16s%2Fg%2F11sszcsdc6!19sChIJ9dSQIBlNqEcRbywbhhBnJ_E?authuser=0&hl=en&rclk=1,google (1).csv
Wolfgang Apczinski Tierarzt,Dortmunder Str. 9,google,,,,,https://www.google.com/maps/place/Wolfgang+Apczinski+Tierarzt/data=!4m7!3m6!1s0x47a8510edb034365:0xef1c547f58730c59!8m2!3d52.52162!4d13.33625!16s%2Fg%2F11d_tz3dbw!19sChIJZUMD2w5RqEcRWQxzWH9UHO8?authuser=0&hl=en&rclk=1,google (1).csv
Zum Tierarzt,,google,,,,,https://www.google.com/maps/place/Zum+Tierarzt/data=!4m7!3m6!1s0x47a851f0df2625f7:0xfd5bc902185989d!8m2!3d52.5376122!4d13.395874!16s%2Fg%2F11ldq34254!19sChIJ9yUm3_BRqEcRnZiFIZC81Q8?authuser=0&hl=en&rclk=1,google (1).csv
